date,usd_cny,usd_eur,usd_jpy
2018-11-13,6.9546,1.1288,113.97
2018-11-14,6.95,1.1312,113.7
2018-11-15,6.938,1.1324,113.46
2018-11-16,6.9367,1.1402,112.76
2018-11-17,6.9367,1.1402,112.76
2018-11-18,6.9367,1.1402,112.76
2018-11-19,6.9398,1.1448,112.54
2018-11-20,6.9448,1.1391,112.66
2018-11-21,6.9248,1.1393,113.06
2018-11-22,6.9248,1.1393,113.06
2018-11-23,6.9477,1.1332,112.83
2018-11-24,6.9477,1.1332,112.83
2018-11-25,6.9477,1.1332,112.83
2018-11-26,6.9397,1.1336,113.58
2018-11-27,6.9498,1.1281,113.84
2018-11-28,6.9534,1.1286,113.96
2018-11-29,6.9419,1.1382,113.42
2018-11-30,6.9558,1.1323,113.54
2018-12-01,6.9558,1.1323,113.54
2018-12-02,6.9558,1.1323,113.54
2018-12-03,6.8798,1.1356,113.54
2018-12-04,6.8343,1.1345,112.93
2018-12-05,6.8343,1.1345,112.93
2018-12-06,6.8816,1.1374,112.46
2018-12-07,6.8733,1.139,112.6
2018-12-08,6.8733,1.139,112.6
2018-12-09,6.8733,1.139,112.6
2018-12-10,6.9077,1.1368,112.96
2018-12-11,6.8968,1.1314,113.41
2018-12-12,6.8778,1.1362,113.28
2018-12-13,6.8798,1.1358,113.66
2018-12-14,6.905,1.13,113.35
2018-12-15,6.905,1.13,113.35
2018-12-16,6.905,1.13,113.35
2018-12-17,6.8962,1.1339,112.96
2018-12-18,6.8939,1.1364,112.54
2018-12-19,6.8918,1.1422,112.15
2018-12-20,6.8834,1.1432,111.34
2018-12-21,6.9048,1.1402,111.14
2018-12-22,6.9048,1.1402,111.14
2018-12-23,6.9048,1.1402,111.14
2018-12-24,6.9048,1.1402,111.14
2018-12-25,6.9048,1.1402,111.14
2018-12-26,6.8847,1.1408,110.45
2018-12-27,6.8649,1.1412,110.78
2018-12-28,6.8755,1.1445,110.34
2018-12-29,6.8755,1.1445,110.34
2018-12-30,6.8755,1.1445,110.34
2018-12-31,6.8755,1.1456,109.7
2019-01-01,6.8755,1.1456,109.7
2019-01-02,6.8597,1.1357,109.22
2019-01-03,6.8708,1.1399,108.07
2019-01-04,6.8663,1.141,108.29
2019-01-05,6.8663,1.141,108.29
2019-01-06,6.8663,1.141,108.29
2019-01-07,6.8501,1.1468,108.62
2019-01-08,6.8519,1.1444,108.57
2019-01-09,6.8117,1.1524,108.38
2019-01-10,6.7875,1.1517,108.29
2019-01-11,6.7596,1.1479,108.34
2019-01-12,6.7596,1.1479,108.34
2019-01-13,6.7596,1.1479,108.34
2019-01-14,6.7596,1.1479,108.34
2019-01-15,6.7595,1.1392,108.72
2019-01-16,6.7532,1.1408,108.84
2019-01-17,6.7735,1.1386,109.01
2019-01-18,6.7765,1.1362,109.79
2019-01-19,6.7765,1.1362,109.79
2019-01-20,6.7765,1.1362,109.79
2019-01-21,6.7765,1.1362,109.79
2019-01-22,6.8072,1.1359,109.34
2019-01-23,6.7897,1.139,109.44
2019-01-24,6.7835,1.1322,109.72
2019-01-25,6.7448,1.1407,109.6
2019-01-26,6.7448,1.1407,109.6
2019-01-27,6.7448,1.1407,109.6
2019-01-28,6.7437,1.1438,109.2
2019-01-29,6.7304,1.1424,109.36
2019-01-30,6.7115,1.1418,109.57
2019-01-31,6.6958,1.1454,108.84
2019-02-01,6.7426,1.1474,109.55
2019-02-02,6.7426,1.1474,109.55
2019-02-03,6.7426,1.1474,109.55
2019-02-04,6.7426,1.1438,109.96
2019-02-05,6.7426,1.1406,109.99
2019-02-06,6.7426,1.138,109.75
2019-02-07,6.7426,1.1357,109.7
2019-02-08,6.7426,1.1326,109.76
2019-02-09,6.7426,1.1326,109.76
2019-02-10,6.7426,1.1326,109.76
2019-02-11,6.7907,1.1277,110.4
2019-02-12,6.7726,1.1316,110.5
2019-02-13,6.7598,1.1288,110.86
2019-02-14,6.7711,1.1284,110.68
2019-02-15,6.768,1.1268,110.54
2019-02-16,6.768,1.1268,110.54
2019-02-17,6.768,1.1268,110.54
2019-02-18,6.768,1.1268,110.54
2019-02-19,6.756,1.1328,110.68
2019-02-20,6.756,1.1328,110.68
2019-02-21,6.7195,1.1338,110.72
2019-02-22,6.7112,1.1342,110.7
2019-02-23,6.7112,1.1342,110.7
2019-02-24,6.7112,1.1342,110.7
2019-02-25,6.6844,1.1345,111.07
2019-02-26,6.698,1.1374,110.76
2019-02-27,6.6822,1.137,110.92
2019-02-28,6.6912,1.1379,111.38
2019-03-01,6.7048,1.1376,111.89
2019-03-02,6.7048,1.1376,111.89
2019-03-03,6.7048,1.1376,111.89
2019-03-04,6.7045,1.1328,111.68
2019-03-05,6.706,1.13,111.98
2019-03-06,6.7099,1.132,111.66
2019-03-07,6.7132,1.1214,111.6
2019-03-08,6.7201,1.1243,111.11
2019-03-09,6.7201,1.1243,111.11
2019-03-10,6.7201,1.1243,111.11
2019-03-11,6.7215,1.1226,111.21
2019-03-12,6.707,1.1276,111.38
2019-03-13,6.7064,1.131,111.23
2019-03-14,6.7209,1.1304,111.71
2019-03-15,6.7129,1.1326,111.57
2019-03-16,6.7129,1.1326,111.57
2019-03-17,6.7129,1.1326,111.57
2019-03-18,6.7121,1.1337,111.41
2019-03-19,6.7106,1.1346,111.38
2019-03-20,6.6916,1.1352,111.41
2019-03-21,6.6952,1.1361,110.86
2019-03-22,6.7162,1.1282,109.76
2019-03-23,6.7162,1.1282,109.76
2019-03-24,6.7162,1.1282,109.76
2019-03-25,6.7079,1.1324,110.09
2019-03-26,6.7145,1.128,110.5
2019-03-27,6.7262,1.125,110.38
2019-03-28,6.7381,1.1236,110.54
2019-03-29,6.7112,1.1228,110.68
2019-03-30,6.7112,1.1228,110.68
2019-03-31,6.7112,1.1228,110.68
2019-04-01,6.7102,1.121,111.29
2019-04-02,6.7223,1.1186,111.32
2019-04-03,6.7098,1.1242,111.48
2019-04-04,6.7167,1.1216,111.55
2019-04-05,6.7182,1.1217,111.71
2019-04-06,6.7182,1.1217,111.71
2019-04-07,6.7182,1.1217,111.71
2019-04-08,6.7158,1.1262,111.47
2019-04-09,6.7111,1.1278,111.08
2019-04-10,6.7153,1.1266,110.92
2019-04-11,6.7188,1.1262,111.48
2019-04-12,6.7039,1.1304,112.0
2019-04-13,6.7039,1.1304,112.0
2019-04-14,6.7039,1.1304,112.0
2019-04-15,6.7072,1.1304,112.0
2019-04-16,6.7112,1.1293,111.95
2019-04-17,6.687,1.1297,112.0
2019-04-18,6.7081,1.1241,111.94
2019-04-19,6.7032,1.1246,111.92
2019-04-20,6.7032,1.1246,111.92
2019-04-21,6.7032,1.1246,111.92
2019-04-22,6.7112,1.1258,111.94
2019-04-23,6.7249,1.1213,111.86
2019-04-24,6.7207,1.1192,111.81
2019-04-25,6.7418,1.114,111.59
2019-04-26,6.7282,1.1154,111.6
2019-04-27,6.7282,1.1154,111.6
2019-04-28,6.7282,1.1154,111.6
2019-04-29,6.7332,1.1166,111.8
2019-04-30,6.7347,1.1201,111.4
2019-05-01,6.7319,1.1246,111.18
2019-05-02,6.7337,1.1184,111.39
2019-05-03,6.7337,1.1186,111.28
2019-05-04,6.7337,1.1186,111.28
2019-05-05,6.7337,1.1186,111.28
2019-05-06,6.7602,1.1197,110.86
2019-05-07,6.7755,1.1178,110.34
2019-05-08,6.7818,1.1206,110.12
2019-05-09,6.8256,1.1228,109.55
2019-05-10,6.8217,1.1241,109.56
2019-05-11,6.8217,1.1241,109.56
2019-05-12,6.8217,1.1241,109.56
2019-05-13,6.8765,1.1232,109.18
2019-05-14,6.8737,1.1207,109.68
2019-05-15,6.8742,1.1208,109.58
2019-05-16,6.8832,1.1178,109.89
2019-05-17,6.9182,1.1166,109.9
2019-05-18,6.9182,1.1166,109.9
2019-05-19,6.9182,1.1166,109.9
2019-05-20,6.9111,1.117,109.96
2019-05-21,6.9007,1.1158,110.6
2019-05-22,6.9054,1.1156,110.28
2019-05-23,6.9087,1.1172,109.58
2019-05-24,6.8997,1.1197,109.38
2019-05-25,6.8997,1.1197,109.38
2019-05-26,6.8997,1.1197,109.38
2019-05-27,6.8997,1.1197,109.38
2019-05-28,6.9078,1.1177,109.49
2019-05-29,6.9138,1.1136,109.24
2019-05-30,6.9011,1.114,109.67
2019-05-31,6.9027,1.1149,108.66
2019-06-01,6.9027,1.1149,108.66
2019-06-02,6.9027,1.1149,108.66
2019-06-03,6.9028,1.1206,108.39
2019-06-04,6.9072,1.1236,108.3
2019-06-05,6.9084,1.1242,108.2
2019-06-06,6.9082,1.1294,108.08
2019-06-07,6.9057,1.1324,108.15
2019-06-08,6.9057,1.1324,108.15
2019-06-09,6.9057,1.1324,108.15
2019-06-10,6.9298,1.1311,108.56
2019-06-11,6.9107,1.1316,108.52
2019-06-12,6.9161,1.131,108.42
2019-06-13,6.9212,1.1275,108.44
2019-06-14,6.9247,1.1217,108.44
2019-06-15,6.9247,1.1217,108.44
2019-06-16,6.9247,1.1217,108.44
2019-06-17,6.9251,1.1235,108.56
2019-06-18,6.9002,1.1196,108.39
2019-06-19,6.8996,1.1214,108.36
2019-06-20,6.851,1.1284,107.52
2019-06-21,6.8686,1.1328,107.55
2019-06-22,6.8686,1.1328,107.55
2019-06-23,6.8686,1.1328,107.55
2019-06-24,6.8758,1.1393,107.36
2019-06-25,6.8791,1.1386,106.92
2019-06-26,6.8781,1.139,107.64
2019-06-27,6.8762,1.1372,107.73
2019-06-28,6.865,1.1374,107.84
2019-06-29,6.865,1.1374,107.84
2019-06-30,6.865,1.1374,107.84
2019-07-01,6.8487,1.1307,108.42
2019-07-02,6.8717,1.1301,107.98
2019-07-03,6.8806,1.1275,107.84
2019-07-04,6.8806,1.1275,107.84
2019-07-05,6.8925,1.1216,108.55
2019-07-06,6.8925,1.1216,108.55
2019-07-07,6.8925,1.1216,108.55
2019-07-08,6.8808,1.1208,108.72
2019-07-09,6.8866,1.121,108.78
2019-07-10,6.8705,1.126,108.44
2019-07-11,6.8682,1.1261,108.29
2019-07-12,6.8796,1.1254,108.0
2019-07-13,6.8796,1.1254,108.0
2019-07-14,6.8796,1.1254,108.0
2019-07-15,6.8769,1.126,107.89
2019-07-16,6.8753,1.1212,108.35
2019-07-17,6.8731,1.1232,108.1
2019-07-18,6.8788,1.1228,107.74
2019-07-19,6.8812,1.122,107.78
2019-07-20,6.8812,1.122,107.78
2019-07-21,6.8812,1.122,107.78
2019-07-22,6.8803,1.1214,107.91
2019-07-23,6.8787,1.1156,108.06
2019-07-24,6.8717,1.1141,108.08
2019-07-25,6.8714,1.1156,108.58
2019-07-26,6.8785,1.1121,108.69
2019-07-27,6.8785,1.1121,108.69
2019-07-28,6.8785,1.1121,108.69
2019-07-29,6.8927,1.1142,108.86
2019-07-30,6.8833,1.1148,108.66
2019-07-31,6.8833,1.113,108.58
2019-08-01,6.8972,1.1062,108.28
2019-08-02,6.9387,1.1112,106.64
2019-08-03,6.9387,1.1112,106.64
2019-08-04,6.9387,1.1112,106.64
2019-08-05,7.0481,1.1197,106.02
2019-08-06,7.0192,1.1196,106.45
2019-08-07,7.0592,1.1236,105.62
2019-08-08,7.044,1.121,106.04
2019-08-09,7.0613,1.1222,105.3
2019-08-10,7.0613,1.1222,105.3
2019-08-11,7.0613,1.1222,105.3
2019-08-12,7.0578,1.1212,105.38
2019-08-13,7.0423,1.1182,106.6
2019-08-14,7.0224,1.1144,105.79
2019-08-15,7.0327,1.1106,106.12
2019-08-16,7.0413,1.1091,106.34
2019-08-17,7.0413,1.1091,106.34
2019-08-18,7.0413,1.1091,106.34
2019-08-19,7.0499,1.1096,106.5
2019-08-20,7.0597,1.1092,106.35
2019-08-21,7.0623,1.1098,106.52
2019-08-22,7.0829,1.1089,106.44
2019-08-23,7.0928,1.1148,105.3
2019-08-24,7.0928,1.1148,105.3
2019-08-25,7.0928,1.1148,105.3
2019-08-26,7.1503,1.1112,106.0
2019-08-27,7.1603,1.1094,105.8
2019-08-28,7.1628,1.1084,105.86
2019-08-29,7.1434,1.1059,106.5
2019-08-30,7.1543,1.0989,106.3
2019-08-31,7.1543,1.0989,106.3
2019-09-01,7.1543,1.0989,106.3
2019-09-02,7.1543,1.0989,106.3
2019-09-03,7.1786,1.0968,105.88
2019-09-04,7.144,1.1025,106.28
2019-09-05,7.1468,1.1038,106.96
2019-09-06,7.1131,1.1042,106.8
2019-09-07,7.1131,1.1042,106.8
2019-09-08,7.1131,1.1042,106.8
2019-09-09,7.121,1.1056,107.14
2019-09-10,7.1121,1.1042,107.34
2019-09-11,7.1153,1.1001,107.73
2019-09-12,7.0787,1.1074,107.97
2019-09-13,7.0754,1.1074,108.12
2019-09-14,7.0754,1.1074,108.12
2019-09-15,7.0754,1.1074,108.12
2019-09-16,7.0659,1.1006,107.94
2019-09-17,7.0905,1.1063,108.12
2019-09-18,7.0849,1.1061,108.17
2019-09-19,7.0959,1.1046,108.0
2019-09-20,7.0909,1.1004,107.95
2019-09-21,7.0909,1.1004,107.95
2019-09-22,7.0909,1.1004,107.95
2019-09-23,7.1168,1.0991,107.47
2019-09-24,7.1138,1.0999,107.32
2019-09-25,7.1313,1.0949,107.78
2019-09-26,7.13,1.0938,107.67
2019-09-27,7.1218,1.0942,108.05
2019-09-28,7.1218,1.0942,108.05
2019-09-29,7.1218,1.0942,108.05
2019-09-30,7.1477,1.0905,108.11
2019-10-01,7.1473,1.0932,107.7
2019-10-02,7.1473,1.0951,107.21
2019-10-03,7.1473,1.0991,106.76
2019-10-04,7.1473,1.0974,106.91
2019-10-05,7.1473,1.0974,106.91
2019-10-06,7.1473,1.0974,106.91
2019-10-07,7.1473,1.0984,107.06
2019-10-08,7.1422,1.0949,107.06
2019-10-09,7.1316,1.0978,107.43
2019-10-10,7.1153,1.1018,107.91
2019-10-11,7.0868,1.1039,108.52
2019-10-12,7.0868,1.1039,108.52
2019-10-13,7.0868,1.1039,108.52
2019-10-14,7.0868,1.1039,108.52
2019-10-15,7.0814,1.1036,108.83
2019-10-16,7.092,1.1075,108.71
2019-10-17,7.0766,1.1129,108.51
2019-10-18,7.0805,1.1155,108.44
2019-10-19,7.0805,1.1155,108.44
2019-10-20,7.0805,1.1155,108.44
2019-10-21,7.0748,1.1145,108.57
2019-10-22,7.0761,1.1138,108.56
2019-10-23,7.0624,1.1118,108.64
2019-10-24,7.0684,1.1098,108.62
2019-10-25,7.0647,1.1081,108.75
2019-10-26,7.0647,1.1081,108.75
2019-10-27,7.0647,1.1081,108.75
2019-10-28,7.067,1.1094,109.02
2019-10-29,7.0655,1.1117,108.83
2019-10-30,7.0541,1.1123,108.88
2019-10-31,7.0379,1.1155,108.09
2019-11-01,7.0368,1.1169,108.16
2019-11-02,7.0368,1.1169,108.16
2019-11-03,7.0368,1.1169,108.16
2019-11-04,7.03,1.1144,108.56
2019-11-05,7.0082,1.107,109.13
2019-11-06,6.9968,1.1076,108.86
2019-11-07,6.9766,1.1045,109.42
2019-11-08,6.9954,1.1019,109.14
2019-11-09,6.9954,1.1019,109.14
2019-11-10,6.9954,1.1019,109.14
2019-11-11,6.9954,1.1019,109.14
2019-11-12,7.0066,1.1017,109.09
2019-11-13,7.0223,1.1004,108.83
2019-11-14,7.0195,1.1016,108.33
2019-11-15,7.0075,1.1046,108.8
2019-11-16,7.0075,1.1046,108.8
2019-11-17,7.0075,1.1046,108.8
2019-11-18,7.0246,1.1079,108.61
2019-11-19,7.0263,1.1075,108.59
2019-11-20,7.0344,1.1063,108.67
2019-11-21,7.0285,1.1067,108.53
2019-11-22,7.0389,1.1029,108.67
2019-11-23,7.0389,1.1029,108.67
2019-11-24,7.0389,1.1029,108.67
2019-11-25,7.0349,1.1009,108.95
2019-11-26,7.0319,1.1012,109.11
2019-11-27,7.028,1.1002,109.38
2019-11-28,7.028,1.1002,109.38
2019-11-29,7.0308,1.1019,109.47
2019-11-30,7.0308,1.1019,109.47
2019-12-01,7.0308,1.1019,109.47
2019-12-02,7.038,1.1075,109.09
2019-12-03,7.0609,1.1089,108.53
2019-12-04,7.0489,1.1076,108.87
2019-12-05,7.0445,1.1104,108.69
2019-12-06,7.0348,1.1052,108.66
2019-12-07,7.0348,1.1052,108.66
2019-12-08,7.0348,1.1052,108.66
2019-12-09,7.0389,1.1067,108.59
2019-12-10,7.0328,1.109,108.73
2019-12-11,7.0384,1.1092,108.67
2019-12-12,6.9925,1.1115,109.16
2019-12-13,6.9925,1.1128,109.28
2019-12-14,6.9925,1.1128,109.28
2019-12-15,6.9925,1.1128,109.28
2019-12-16,6.9921,1.1139,109.64
2019-12-17,6.9967,1.1148,109.52
2019-12-18,7.0029,1.1113,109.58
2019-12-19,7.0097,1.1128,109.23
2019-12-20,7.0063,1.1076,109.45
2019-12-21,7.0063,1.1076,109.45
2019-12-22,7.0063,1.1076,109.45
2019-12-23,7.0124,1.1091,109.39
2019-12-24,7.0064,1.1084,109.38
2019-12-25,7.0064,1.1084,109.38
2019-12-26,6.9949,1.1102,109.67
2019-12-27,6.9954,1.1174,109.47
2019-12-28,6.9954,1.1174,109.47
2019-12-29,6.9954,1.1174,109.47
2019-12-30,6.9864,1.1217,108.85
2019-12-31,6.9618,1.1227,108.67
2020-01-01,6.9618,1.1227,108.67
2020-01-02,6.9642,1.1166,108.43
2020-01-03,6.9649,1.1173,107.94
2020-01-04,6.9649,1.1173,107.94
2020-01-05,6.9649,1.1173,107.94
2020-01-06,6.9749,1.1187,108.36
2020-01-07,6.9443,1.1138,108.53
2020-01-08,6.9447,1.1117,109.03
2020-01-09,6.9309,1.1106,109.47
2020-01-10,6.9178,1.1119,109.5
2020-01-11,6.9178,1.1119,109.5
2020-01-12,6.9178,1.1119,109.5
2020-01-13,6.8924,1.1138,109.93
2020-01-14,6.8837,1.113,110.05
2020-01-15,6.8899,1.116,109.94
2020-01-16,6.8769,1.1131,110.16
2020-01-17,6.8589,1.1093,110.16
2020-01-18,6.8589,1.1093,110.16
2020-01-19,6.8589,1.1093,110.16
2020-01-20,6.8589,1.1093,110.16
2020-01-21,6.9049,1.1096,109.95
2020-01-22,6.904,1.1085,109.93
2020-01-23,6.9364,1.1041,109.39
2020-01-24,6.9161,1.1026,109.31
2020-01-25,6.9161,1.1026,109.31
2020-01-26,6.9161,1.1026,109.31
2020-01-27,6.9161,1.1019,108.95
2020-01-28,6.9161,1.1008,109.17
2020-01-29,6.9161,1.1004,109.15
2020-01-30,6.9161,1.1032,108.75
2020-01-31,6.9161,1.1082,108.5
2020-02-01,6.9161,1.1082,108.5
2020-02-02,6.9161,1.1082,108.5
2020-02-03,7.0208,1.1062,108.59
2020-02-04,6.9979,1.1043,109.41
2020-02-05,6.972,1.1006,109.74
2020-02-06,6.9694,1.0979,109.89
2020-02-07,7.0003,1.095,109.81
2020-02-08,7.0003,1.095,109.81
2020-02-09,7.0003,1.095,109.81
2020-02-10,6.982,1.0916,109.77
2020-02-11,6.965,1.0917,109.78
2020-02-12,6.9708,1.0893,110.0
2020-02-13,6.9759,1.0848,109.81
2020-02-14,6.9859,1.0839,109.77
2020-02-15,6.9859,1.0839,109.77
2020-02-16,6.9859,1.0839,109.77
2020-02-17,6.9859,1.0839,109.77
2020-02-18,6.9949,1.0815,109.8
2020-02-19,6.9975,1.0794,111.17
2020-02-20,7.0225,1.0797,111.86
2020-02-21,7.0255,1.0855,111.74
2020-02-22,7.0255,1.0855,111.74
2020-02-23,7.0255,1.0855,111.74
2020-02-24,7.0286,1.0857,110.56
2020-02-25,7.0128,1.0868,110.23
2020-02-26,7.0214,1.0887,110.36
2020-02-27,7.0036,1.0977,110.15
2020-02-28,6.9906,1.1001,108.12
2020-02-29,6.9906,1.1001,108.12
2020-03-01,6.9906,1.1001,108.12
2020-03-02,6.9595,1.1164,108.02
2020-03-03,6.9579,1.1175,107.28
2020-03-04,6.9244,1.113,107.34
2020-03-05,6.9366,1.1202,106.56
2020-03-06,6.9298,1.1319,105.31
2020-03-07,6.9298,1.1319,105.31
2020-03-08,6.9298,1.1319,105.31
2020-03-09,6.9448,1.142,102.52
2020-03-10,6.9549,1.1342,103.71
2020-03-11,6.9595,1.128,104.81
2020-03-12,7.0282,1.1081,105.67
2020-03-13,7.0079,1.1066,107.15
2020-03-14,7.0079,1.1066,107.15
2020-03-15,7.0079,1.1066,107.15
2020-03-16,6.9913,1.1139,105.64
2020-03-17,7.003,1.0971,107.41
2020-03-18,7.0459,1.0833,108.45
2020-03-19,7.1058,1.0699,110.08
2020-03-20,7.095,1.0682,111.3
2020-03-21,7.095,1.0682,111.3
2020-03-22,7.095,1.0682,111.3
2020-03-23,7.09,1.076,111.36
2020-03-24,7.061,1.0794,111.44
2020-03-25,7.1099,1.0835,111.43
2020-03-26,7.0709,1.1025,109.45
2020-03-27,7.0942,1.1059,108.16
2020-03-28,7.0942,1.1059,108.16
2020-03-29,7.0942,1.1059,108.16
2020-03-30,7.0986,1.1018,108.06
2020-03-31,7.0808,1.1016,107.53
2020-04-01,7.0989,1.0934,107.05
2020-04-02,7.0857,1.0862,107.85
2020-04-03,7.0908,1.0797,108.53
2020-04-04,7.0908,1.0797,108.53
2020-04-05,7.0908,1.0797,108.53
2020-04-06,7.0895,1.0808,109.11
2020-04-07,7.0448,1.0886,108.97
2020-04-08,7.0649,1.0864,108.7
2020-04-09,7.0428,1.0931,108.38
2020-04-10,7.0341,1.0951,108.39
2020-04-11,7.0341,1.0951,108.39
2020-04-12,7.0341,1.0951,108.39
2020-04-13,7.0501,1.0906,107.59
2020-04-14,7.0479,1.0971,107.08
2020-04-15,7.0664,1.0909,107.42
2020-04-16,7.0778,1.084,107.72
2020-04-17,7.0711,1.0883,107.52
2020-04-18,7.0711,1.0883,107.52
2020-04-19,7.0711,1.0883,107.52
2020-04-20,7.0721,1.0874,107.69
2020-04-21,7.0914,1.0854,107.69
2020-04-22,7.0831,1.0829,107.81
2020-04-23,7.0654,1.0815,107.65
2020-04-24,7.0813,1.0798,107.44
2020-04-25,7.0813,1.0798,107.44
2020-04-26,7.0813,1.0798,107.44
2020-04-27,7.0848,1.0829,107.22
2020-04-28,7.0776,1.0836,106.83
2020-04-29,7.0755,1.0853,106.67
2020-04-30,7.0622,1.0934,106.94
2020-05-01,7.0622,1.0998,106.76
2020-05-02,7.0622,1.0998,106.76
2020-05-03,7.0622,1.0998,106.76
2020-05-04,7.0622,1.0911,106.82
2020-05-05,7.0622,1.0844,106.52
2020-05-06,7.1031,1.0806,106.07
2020-05-07,7.0825,1.0815,106.36
2020-05-08,7.0732,1.0854,106.5
2020-05-09,7.0732,1.0854,106.5
2020-05-10,7.0732,1.0854,106.5
2020-05-11,7.0972,1.0818,107.7
2020-05-12,7.0816,1.0864,107.33
2020-05-13,7.0911,1.0837,106.92
2020-05-14,7.0935,1.08,107.09
2020-05-15,7.1013,1.0816,107.27
2020-05-16,7.1013,1.0816,107.27
2020-05-17,7.1013,1.0816,107.27
2020-05-18,7.1086,1.0904,107.25
2020-05-19,7.098,1.0937,107.89
2020-05-20,7.0928,1.098,107.46
2020-05-21,7.1138,1.0953,107.69
2020-05-22,7.1269,1.0894,107.5
2020-05-23,7.1269,1.0894,107.5
2020-05-24,7.1269,1.0894,107.5
2020-05-25,7.1269,1.0894,107.5
2020-05-26,7.134,1.097,107.64
2020-05-27,7.1681,1.0969,107.79
2020-05-28,7.1447,1.1069,107.67
2020-05-29,7.1348,1.1107,107.77
2020-05-30,7.1348,1.1107,107.77
2020-05-31,7.1348,1.1107,107.77
2020-06-01,7.1263,1.1123,107.56
2020-06-02,7.0992,1.1166,108.6
2020-06-03,7.1115,1.1246,108.88
2020-06-04,7.1075,1.1322,109.0
2020-06-05,7.0808,1.1297,109.68
2020-06-06,7.0808,1.1297,109.68
2020-06-07,7.0808,1.1297,109.68
2020-06-08,7.07,1.1293,108.46
2020-06-09,7.0765,1.1348,107.66
2020-06-10,7.0599,1.1355,107.25
2020-06-11,7.064,1.1378,106.67
2020-06-12,7.0825,1.1253,107.36
2020-06-13,7.0825,1.1253,107.36
2020-06-14,7.0825,1.1253,107.36
2020-06-15,7.0887,1.127,107.33
2020-06-16,7.0854,1.1259,107.35
2020-06-17,7.084,1.1219,107.26
2020-06-18,7.0869,1.1216,106.78
2020-06-19,7.0707,1.1189,106.89
2020-06-20,7.0707,1.1189,106.89
2020-06-21,7.0707,1.1189,106.89
2020-06-22,7.0678,1.126,106.84
2020-06-23,7.0575,1.1322,106.44
2020-06-24,7.077,1.1272,106.83
2020-06-25,7.0768,1.1221,107.21
2020-06-26,7.0768,1.1215,107.19
2020-06-27,7.0768,1.1215,107.19
2020-06-28,7.0768,1.1215,107.19
2020-06-29,7.0794,1.1237,107.71
2020-06-30,7.0651,1.1237,107.77
2020-07-01,7.0703,1.1259,107.5
2020-07-02,7.066,1.1237,107.55
2020-07-03,7.066,1.1237,107.55
2020-07-04,7.066,1.1237,107.55
2020-07-05,7.066,1.1237,107.55
2020-07-06,7.0159,1.1307,107.5
2020-07-07,7.0127,1.1299,107.53
2020-07-08,7.0041,1.1329,107.39
2020-07-09,6.9923,1.1298,107.27
2020-07-10,6.999,1.1318,106.77
2020-07-11,6.999,1.1318,106.77
2020-07-12,6.999,1.1318,106.77
2020-07-13,6.9959,1.1364,107.22
2020-07-14,7.006,1.1406,107.2
2020-07-15,6.9885,1.1406,106.92
2020-07-16,6.9881,1.1433,107.05
2020-07-17,6.9912,1.1438,107.06
2020-07-18,6.9912,1.1438,107.06
2020-07-19,6.9912,1.1438,107.06
2020-07-20,6.9829,1.1442,107.21
2020-07-21,6.98,1.1495,106.82
2020-07-22,6.9988,1.1587,107.18
2020-07-23,7.0034,1.1623,106.83
2020-07-24,7.0168,1.1635,105.79
2020-07-25,7.0168,1.1635,105.79
2020-07-26,7.0168,1.1635,105.79
2020-07-27,6.995,1.175,105.29
2020-07-28,6.9998,1.1733,105.03
2020-07-29,7.0014,1.177,105.06
2020-07-30,7.008,1.1791,105.05
2020-07-31,6.9744,1.1822,105.78
2020-08-01,6.9744,1.1822,105.78
2020-08-02,6.9744,1.1822,105.78
2020-08-03,6.9799,1.175,106.11
2020-08-04,6.972,1.1766,105.87
2020-08-05,6.9353,1.1898,105.44
2020-08-06,6.952,1.1856,105.52
2020-08-07,6.967,1.1776,105.92
2020-08-08,6.967,1.1776,105.92
2020-08-09,6.967,1.1776,105.92
2020-08-10,6.9611,1.1756,105.85
2020-08-11,6.9451,1.1764,106.56
2020-08-12,6.9363,1.1796,106.85
2020-08-13,6.944,1.1818,106.89
2020-08-14,6.9501,1.1833,106.49
2020-08-15,6.9501,1.1833,106.49
2020-08-16,6.9501,1.1833,106.49
2020-08-17,6.9318,1.1869,105.97
2020-08-18,6.9215,1.1928,105.41
2020-08-19,6.9192,1.1898,105.71
2020-08-20,6.9143,1.1862,105.81
2020-08-21,6.9179,1.1775,105.88
2020-08-22,6.9179,1.1775,105.88
2020-08-23,6.9179,1.1775,105.88
2020-08-24,6.918,1.1803,105.9
2020-08-25,6.9116,1.1818,106.4
2020-08-26,6.8855,1.1813,106.13
2020-08-27,6.8925,1.1824,106.42
2020-08-28,6.8647,1.1901,105.3
2020-08-29,6.8647,1.1901,105.3
2020-08-30,6.8647,1.1901,105.3
2020-08-31,6.8474,1.195,105.84
2020-09-01,6.8272,1.1949,106.0
2020-09-02,6.8375,1.184,106.15
2020-09-03,6.8474,1.1832,106.14
2020-09-04,6.8409,1.182,106.34
2020-09-05,6.8409,1.182,106.34
2020-09-06,6.8409,1.182,106.34
2020-09-07,6.8409,1.182,106.34
2020-09-08,6.8435,1.1789,105.97
2020-09-09,6.8308,1.181,106.23
2020-09-10,6.8335,1.188,106.19
2020-09-11,6.833,1.1831,106.17
2020-09-12,6.833,1.1831,106.17
2020-09-13,6.833,1.1831,106.17
